word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32,mat_33,mat_34,mat_35,mat_36
nonconcentratiness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noncondescendingly,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.272727272727273,0,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
nonconfidentiality,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
nonconscientiously,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
nonconsecutiveness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.272727272727273,0,0.375,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonconsequentially,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonconsumptiveness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.875,1,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noncontemplatively,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
noncontemporaneous,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
noncontemptibility,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
noncontradictories,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
noncontroversially,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonconversableness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonconvertibleness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noncorrespondingly,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
noncorroboratively,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
noncorruptibleness,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noncosmopolitanism,0.75,1,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0,0.2,0.5,0.875,1,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1
nondecalcification,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.375,1,0.1,0.5,0.9,0.5,0.375,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nondeleteriousness,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nondemonstrability,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
nondemonstratively,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
nondescriptiveness,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nondestructiveness,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nondesulfurization,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.636363636363636,0,0.9,0.5,0.4,0.5,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nondeterminatively,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
nondevelopmentally,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.5,1,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nondictatorialness,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nondifferentiation,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nondiffractiveness,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nondistinguishable,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
nondistinguishably,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
nondiversification,0.75,1,0.818181818181818,0,0.75,1,0.3,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nonelectrification,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nonenvironmentally,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.75,1,0.5,1,0.727272727272727,0,0.363636363636364,0,0.818181818181818,0,0.75,1,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonexchangeability,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.375,1,0.6,0.5,0.1,0.5,0.75,1,0.5,0.5,0.272727272727273,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
nonexemplification,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.272727272727273,0,0.875,1,0.909090909090909,0,0.9,0.5,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nonexemplificatior,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.272727272727273,0,0.875,1,0.909090909090909,0,0.9,0.5,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.363636363636364,0
nonexhibitionistic,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.6,0.5,0.727272727272727,0,0.625,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
nonexpeditiousness,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.909090909090909,0,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonexpressionistic,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0,0.25,1,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
nonfashionableness,0.75,1,0.818181818181818,0,0.75,1,0.4,0.5,0.1,0.5,0.2,0.5,0.6,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonflirtatiousness,0.75,1,0.818181818181818,0,0.75,1,0.4,0.5,0.9,0.5,0.727272727272727,0,0.363636363636364,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nongravitationally,0.75,1,0.818181818181818,0,0.75,1,0.5,0.5,0.363636363636364,0,0.1,0.5,0.5,1,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonhygroscopically,0.75,1,0.818181818181818,0,0.75,1,0.6,0.5,0.545454545454545,0,0.5,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonhomogeneousness,0.75,1,0.818181818181818,0,0.75,1,0.6,0.5,0.818181818181818,0,0.875,1,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonidiomaticalness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonignominiousness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.5,0.5,0.75,1,0.818181818181818,0,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonimpressionistic,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.875,1,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
nonindividualistic,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.3,0.5,0.727272727272727,0,0.5,1,0.727272727272727,0,0.3,0.5,0.636363636363636,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
nonindividualities,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.3,0.5,0.727272727272727,0,0.5,1,0.727272727272727,0,0.3,0.5,0.636363636363636,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
nonindustriousness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.3,0.5,0.636363636363636,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninflammableness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.4,0.5,0.9,0.5,0.1,0.5,0.875,1,0.875,1,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninformativeness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.4,0.5,0.818181818181818,0,0.363636363636364,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninheritableness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninstitutionally,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
noninstructionally,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
noninstructiveness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninterchangeable,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.1,0.5,0.75,1,0.5,0.5,0.272727272727273,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
noninterchangeably,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.1,0.5,0.75,1,0.5,0.5,0.272727272727273,0,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
noninterdependence,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0
noninterdependency,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.375,1,0.545454545454545,0
noninternationally,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
noninterruptedness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
noninterventionist,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
nonintrospectively,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
nonintrovertedness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonirrevocableness,0.75,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.5,1,0.818181818181818,0,0.375,1,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonmarriageability,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.1,0.5,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
nonmetallurgically,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonmicroprogrammed,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.727272727272727,0,0.375,1,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.875,1,0.875,1,0.272727272727273,0,0.3,0.5
nonmicroscopically,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.727272727272727,0,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonmineralogically,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.727272727272727,0,0.75,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonmischievousness,0.75,1,0.818181818181818,0,0.75,1,0.875,1,0.727272727272727,0,0.2,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.272727272727273,0,0.5,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonnationalization,0.75,1,0.818181818181818,0,0.75,1,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nonnecessitousness,0.75,1,0.818181818181818,0,0.75,1,0.75,1,0.272727272727273,0,0.375,1,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonobjectification,0.75,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.625,1,0.7,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
nonobstructiveness,0.75,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.625,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonodoriferousness,0.75,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonopinionatedness,0.75,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.75,1,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonopprobriousness,0.75,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonpantheistically,0.75,1,0.818181818181818,0,0.75,1,0.909090909090909,0,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
nonparadoxicalness,0.75,1,0.818181818181818,0,0.75,1,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.3,0.5,0.818181818181818,0,0.25,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonperceptibleness,0.75,1,0.818181818181818,0,0.75,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
nonperpendicularly,0.75,1,0.818181818181818,0,0.75,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.727272727272727,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0,0.9,0.5,0.545454545454545,0
nonpersonification,0.75,1,0.818181818181818,0,0.75,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
